Year,Value,Units,Bacteria,Topic,ViewBy,ViewBy2
2004,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Penicillin
2004,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Vancomycin
2008,0,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Non-typeable
2009,551,Counts,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Number of isolates
2009,27.2,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Ia
2009,12.2,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Ib
2009,10.7,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",II
2005,19750,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of survivals
2005,1750,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of deaths
2005,21500,Counts,group B Streptococcus,Number of cases and deaths,Overall,Total cases
2005,1415,Counts,group B Streptococcus,Number of cases and deaths,Infants,Early-onset cases
2005,1375,Counts,group B Streptococcus,Number of cases and deaths,Infants,Late-onset cases
2005,7.5,"Per 100,000 population",group B Streptococcus,Case rates,Overall,
2005,7.5,"Per 100,000 population",group B Streptococcus,Case rates,Age,Overall
2005,76.8,"Per 100,000 population",group B Streptococcus,Case rates,Age,<1 year old
2005,1.1,"Per 100,000 population",group B Streptococcus,Case rates,Age,1 year old
2005,0.4,"Per 100,000 population",group B Streptococcus,Case rates,Age,2-4 years old
2005,0.3,"Per 100,000 population",group B Streptococcus,Case rates,Age,5-17 years old
2005,2.2,"Per 100,000 population",group B Streptococcus,Case rates,Age,18-34 years old
2005,4.6,"Per 100,000 population",group B Streptococcus,Case rates,Age,35-49 years old
2005,10.1,"Per 100,000 population",group B Streptococcus,Case rates,Age,50-64 years old
2005,25.6,"Per 100,000 population",group B Streptococcus,Case rates,Age,≥65 years old
2005,7.5,"Per 100,000 population",group B Streptococcus,Case rates,Race,Overall
2005,6.5,"Per 100,000 population",group B Streptococcus,Case rates,Race,White
2005,12.8,"Per 100,000 population",group B Streptococcus,Case rates,Race,Black
2005,5.1,"Per 100,000 population",group B Streptococcus,Case rates,Race,Other races
2005,0.37,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Early-onset
2005,0.33,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Late-onset
2005,0.37,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Overall
2005,0.25,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",White
2005,0.88,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Black
2005,0.21,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Other races
2005,0.33,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Overall
2005,0.2,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",White
2005,1.07,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Black
2005,0.15,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Other races
2005,0.59,"Per 100,000 population",group B Streptococcus,Death Rates,Overall,
2005,0.59,"Per 100,000 population",group B Streptococcus,Death Rates,Age,Overall
2005,2.9,"Per 100,000 population",group B Streptococcus,Death Rates,Age,<1 year old
2005,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,1 year old
2005,0.09,"Per 100,000 population",group B Streptococcus,Death Rates,Age,2-4 years old
2005,0.02,"Per 100,000 population",group B Streptococcus,Death Rates,Age,5-17 years old
2005,0.03,"Per 100,000 population",group B Streptococcus,Death Rates,Age,18-34 years old
2005,0.23,"Per 100,000 population",group B Streptococcus,Death Rates,Age,35-49 years old
2005,0.83,"Per 100,000 population",group B Streptococcus,Death Rates,Age,50-64 years old
2005,3,"Per 100,000 population",group B Streptococcus,Death Rates,Age,≥65 years old
2005,1274,Counts,group B Streptococcus,Serotypes,Overall,Number of isolates
2005,24.6,Percent,group B Streptococcus,Serotypes,Overall,Ia
2005,9.4,Percent,group B Streptococcus,Serotypes,Overall,Ib
2005,12.4,Percent,group B Streptococcus,Serotypes,Overall,II
2005,17.7,Percent,group B Streptococcus,Serotypes,Overall,III
2005,4.4,Percent,group B Streptococcus,Serotypes,Overall,IV
2005,25,Percent,group B Streptococcus,Serotypes,Overall,V
2005,0.2,Percent,group B Streptococcus,Serotypes,Overall,"VI, VII, VIII or IX"
2005,6.2,Percent,group B Streptococcus,Serotypes,Overall,Non-typeable
2005,99,Counts,group B Streptococcus,Serotypes,"Infants, early-onset disease",Number of isolates
2005,26.3,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ia
2005,5.1,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ib
2005,15.2,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",II
2005,28.3,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",III
2005,6.1,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",IV
2005,17.2,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",V
2005,1,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",VI
2005,1,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Non-typeable
2005,103,Counts,group B Streptococcus,Serotypes,"Infants, late-onset disease",Number of isolates
2005,22.3,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ia
2005,2.9,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ib
2005,2.9,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",II
2005,57.3,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",III
2005,4.9,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",IV
2005,8.7,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",V
2005,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",VI
2005,1,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Non-typeable
2005,537,Counts,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Number of isolates
2005,25,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Ia
2005,11.2,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Ib
2005,12.8,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",II
2005,11.7,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",III
2005,4.8,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",IV
2005,26.6,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",V
2005,0.2,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old","VI, VII, VIII or IX"
2005,7.6,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Non-typeable
2009,12.2,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",III
2009,4.9,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",IV
2009,32.3,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",V
2009,0.6,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old","VI, VII, VIII or IX"
2009,0,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Non-typeable
2010,514,Counts,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Number of isolates
2010,26.1,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Ia
2010,16,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Ib
2010,13.6,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",II
2005,64.2,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Bacteremia without focus
2005,5.8,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Bacteremia with pnuemonia
2005,7.4,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Meningitis
2005,52.4,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Bacteremia without focus
2005,1.6,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Bacteremia with pnuemonia
2005,30.8,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Meningitis
2005,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Cefotaxime
2005,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Clindamycin**
2005,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Erythromycin
2005,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Penicillin
2005,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Vancomycin
2005,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Cefotaxime
2005,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Clindamycin**
2005,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Erythromycin
2005,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Penicillin
2005,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Vancomycin
2005,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Cefotaxime
2005,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Clindamycin**
2005,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Erythromycin
2005,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Penicillin
2005,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Vancomycin
2005,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Cefotaxime
2005,20,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Clindamycin***
2005,40,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Erythromycin
2005,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Penicillin
2005,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Vancomycin
2010,11.9,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",III
2010,5.8,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",IV
2010,25.5,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",V
2010,1,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old","VI, VII, VIII or IX"
2010,0.2,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Non-typeable
2006,19700,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of survivals
2006,1700,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of deaths
2006,21400,Counts,group B Streptococcus,Number of cases and deaths,Overall,Total cases
2006,1525,Counts,group B Streptococcus,Number of cases and deaths,Infants,Early-onset cases
2006,1200,Counts,group B Streptococcus,Number of cases and deaths,Infants,Late-onset cases
2006,7.4,"Per 100,000 population",group B Streptococcus,Case rates,Overall,
2006,7.4,"Per 100,000 population",group B Streptococcus,Case rates,Age,Overall
2006,75.5,"Per 100,000 population",group B Streptococcus,Case rates,Age,<1 year old
2006,0.8,"Per 100,000 population",group B Streptococcus,Case rates,Age,1 year old
2006,0.5,"Per 100,000 population",group B Streptococcus,Case rates,Age,2-4 years old
2006,0.4,"Per 100,000 population",group B Streptococcus,Case rates,Age,5-17 years old
2006,2,"Per 100,000 population",group B Streptococcus,Case rates,Age,18-34 years old
2006,4.5,"Per 100,000 population",group B Streptococcus,Case rates,Age,35-49 years old
2006,9.9,"Per 100,000 population",group B Streptococcus,Case rates,Age,50-64 years old
2006,25,"Per 100,000 population",group B Streptococcus,Case rates,Age,≥65 years old
2006,7.4,"Per 100,000 population",group B Streptococcus,Case rates,Race,Overall
2006,6.4,"Per 100,000 population",group B Streptococcus,Case rates,Race,White
2006,11.8,"Per 100,000 population",group B Streptococcus,Case rates,Race,Black
2006,6.3,"Per 100,000 population",group B Streptococcus,Case rates,Race,Other races
2006,0.39,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Early-onset
2006,0.3,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Late-onset
2006,0.39,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Overall
2006,0.27,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",White
2006,0.92,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Black
2006,0.25,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Other races
2006,0.3,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Overall
2006,0.25,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",White
2006,0.54,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Black
2006,0.22,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Other races
2006,0.58,"Per 100,000 population",group B Streptococcus,Death Rates,Overall,
2006,0.58,"Per 100,000 population",group B Streptococcus,Death Rates,Age,Overall
2006,4.21,"Per 100,000 population",group B Streptococcus,Death Rates,Age,<1 year old
2006,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,1 year old
2006,0.09,"Per 100,000 population",group B Streptococcus,Death Rates,Age,2-4 years old
2006,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,5-17 years old
2006,0.09,"Per 100,000 population",group B Streptococcus,Death Rates,Age,18-34 years old
2006,0.34,"Per 100,000 population",group B Streptococcus,Death Rates,Age,35-49 years old
2006,0.88,"Per 100,000 population",group B Streptococcus,Death Rates,Age,50-64 years old
2006,2.2,"Per 100,000 population",group B Streptococcus,Death Rates,Age,≥65 years old
2006,1156,Counts,group B Streptococcus,Serotypes,Overall,Number of isolates
2006,25.7,Percent,group B Streptococcus,Serotypes,Overall,Ia
2006,7.8,Percent,group B Streptococcus,Serotypes,Overall,Ib
2006,13.1,Percent,group B Streptococcus,Serotypes,Overall,II
2006,15.3,Percent,group B Streptococcus,Serotypes,Overall,III
2006,6.5,Percent,group B Streptococcus,Serotypes,Overall,IV
2006,27.4,Percent,group B Streptococcus,Serotypes,Overall,V
2006,0.2,Percent,group B Streptococcus,Serotypes,Overall,"VI, VII, VIII or IX"
2006,4.1,Percent,group B Streptococcus,Serotypes,Overall,Non-typeable
2006,109,Counts,group B Streptococcus,Serotypes,"Infants, early-onset disease",Number of isolates
2006,33.9,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ia
2006,2.8,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ib
2006,13.8,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",II
2006,27.5,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",III
2006,5.5,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",IV
2006,15.6,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",V
2006,0,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",VI
2006,0.9,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Non-typeable
2006,84,Counts,group B Streptococcus,Serotypes,"Infants, late-onset disease",Number of isolates
2006,32.1,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ia
2006,3.6,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ib
2006,1.2,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",II
2006,50,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",III
2006,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",IV
2006,13.1,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",V
2006,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",VI
